start_date;end_date;status;discipline_code;event_name;phase;gender;venue;event_code;url;schedule_code
1.08.2024 20:38;1.08.2024 20:46;FINISHED;SWM;Men's 200m Backstroke;Men's 200m Backstroke Final;M;Paris La Defense Arena;263;/en/paris-2024/results/swimming/men-s-200m-backstroke/fnl-000100--;2089
1.08.2024 20:40;1.08.2024 20:55;FINISHED;BMX;Men;Men  Quarterfinals;M;BMX Stadium;114;/en/paris-2024/results/cycling-bmx-racing/men/qfnl--------;2090
1.08.2024 20:46;1.08.2024 20:59;FINISHED;SWM;Men's 50m Freestyle;Men's 50m Freestyle Semifinals;M;Paris La Defense Arena;256;/en/paris-2024/results/swimming/men-s-50m-freestyle/sfnl--------;2091
1.08.2024 20:48;1.08.2024 20:59;FINISHED;BOX;Women's 66kg;Women's 66kg - Prelims - Round of 16;W;North Paris Arena;91;/en/paris-2024/results/boxing/women-s-66kg/8fnl000800--;2092
1.08.2024 20:48;1.08.2024 21:18;FINISHED;SRF;Women;Women's Round 3;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/8fnl--------;2093
1.08.2024 21:00;1.08.2024 22:45;FINISHED;BKB;Women;Women's Group Phase - Group C;W;Pierre Mauroy Stadium;75;/en/paris-2024/results/basketball/women/gpc-000400--;2094
1.08.2024 21:00;1.08.2024 21:50;FINISHED;VBV;Men;Men's Preliminary - Pool C - Matches;M;Eiffel Tower Stadium;78;/en/paris-2024/results/beach-volleyball/men/gpc-000400--;2095
1.08.2024 21:00;1.08.2024 21:15;FINISHED;BMX;Women;Women  Quarterfinals;W;BMX Stadium;113;/en/paris-2024/results/cycling-bmx-racing/women/qfnl--------;2096
1.08.2024 21:00;1.08.2024 22:30;FINISHED;HBL;Women;Women's Preliminary Round Group A;W;South Paris Arena 6;164;/en/paris-2024/results/handball/women/gpa-001200--;2097
1.08.2024 21:00;1.08.2024 22:00;FINISHED;TTE;Men's Singles;Men's Singles Quarterfinals;M;South Paris Arena 4;274;/en/paris-2024/results/table-tennis/men-s-singles/qfnl000100--;2098
1.08.2024 21:00;1.08.2024 23:15;FINISHED;VVO;Women;Women's Preliminary Round - Pool A;W;South Paris Arena 1;298;/en/paris-2024/results/volleyball/women/gpa-000400--;2099
1.08.2024 21:04;1.08.2024 21:15;FINISHED;BOX;Women's 54kg;Women's 54kg - Quarterfinals;W;North Paris Arena;88;/en/paris-2024/results/boxing/women-s-54kg/qfnl000400--;2100
1.08.2024 21:05;1.08.2024 22:30;FINISHED;WPO;Men;Men's Preliminary Round - Group B;M;Aquatics Centre;299;/en/paris-2024/results/water-polo/men/gpb-000900--;2101
1.08.2024 21:11;1.08.2024 21:19;FINISHED;SWM;Women's 200m Breaststroke;Women's 200m Breaststroke Final;W;Paris La Defense Arena;248;/en/paris-2024/results/swimming/women-s-200m-breaststroke/fnl-000100--;2102
1.08.2024 21:19;1.08.2024 21:35;FINISHED;SWM;Women's 200m Backstroke;Women's 200m Backstroke Semifinals;W;Paris La Defense Arena;246;/en/paris-2024/results/swimming/women-s-200m-backstroke/sfnl--------;2103
1.08.2024 21:20;1.08.2024 21:31;FINISHED;BOX;Men's 63.5kg;Men's 63.5kg - Quarterfinals;M;North Paris Arena;82;/en/paris-2024/results/boxing/men-s-63-5kg/qfnl000300--;2104
1.08.2024 21:20;1.08.2024 21:35;FINISHED;BMX;Men;Men  Quarterfinals;M;BMX Stadium;114;/en/paris-2024/results/cycling-bmx-racing/men/qfnl--------;2105
1.08.2024 21:24;1.08.2024 21:54;FINISHED;SRF;Women;Women's Round 3;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/8fnl--------;2106
1.08.2024 21:30;1.08.2024 21:55;FINISHED;BK3;Women;Women's Pool Round;W;La Concorde 1;77;/en/paris-2024/results/3x3-basketball/women/gpa-001500--;2107
1.08.2024 21:36;1.08.2024 21:47;FINISHED;BOX;Men's 63.5kg;Men's 63.5kg - Quarterfinals;M;North Paris Arena;82;/en/paris-2024/results/boxing/men-s-63-5kg/qfnl000400--;2108
1.08.2024 21:40;1.08.2024 21:55;FINISHED;BMX;Women;Women  Quarterfinals;W;BMX Stadium;113;/en/paris-2024/results/cycling-bmx-racing/women/qfnl--------;2109
1.08.2024 21:47;1.08.2024 22:03;FINISHED;SWM;Men's 200m Individual Medley;Men's 200m Individual Medley Semifinals;M;Paris La Defense Arena;268;/en/paris-2024/results/swimming/men-s-200m-individual-medley/sfnl--------;2110
1.08.2024 21:52;1.08.2024 22:03;FINISHED;BOX;Men's 92kg;Men's 92kg - Quarterfinals;M;North Paris Arena;85;/en/paris-2024/results/boxing/men-s-92kg/qfnl000300--;2111
1.08.2024 22:00;1.08.2024 22:25;FINISHED;BK3;Women;Women's Pool Round;W;La Concorde 1;77;/en/paris-2024/results/3x3-basketball/women/gpa-001600--;2112
1.08.2024 22:00;1.08.2024 22:50;FINISHED;VBV;Women;Women's Preliminary - Pool B - Matches;W;Eiffel Tower Stadium;79;/en/paris-2024/results/beach-volleyball/women/gpb-000600--;2113
1.08.2024 22:00;1.08.2024 22:30;FINISHED;SRF;Women;Women's Round 3;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/8fnl--------;2114
1.08.2024 22:03;1.08.2024 22:17;FINISHED;SWM;Women's 4 x 200m Freestyle Relay;Women's 4 x 200m Freestyle Relay Final;W;Paris La Defense Arena;254;/en/paris-2024/results/swimming/women-s-4-x-200m-freestyle-relay/fnl-000100--;2115
1.08.2024 22:05;1.08.2024 22:10;FINISHED;BMX;Men;Men  Last Chance Race;M;BMX Stadium;114;/en/paris-2024/results/cycling-bmx-racing/men/rep-000100--;2116
1.08.2024 22:08;1.08.2024 22:19;FINISHED;BOX;Men's 92kg;Men's 92kg - Quarterfinals;M;North Paris Arena;85;/en/paris-2024/results/boxing/men-s-92kg/qfnl000400--;2117
1.08.2024 22:15;1.08.2024 22:20;FINISHED;BMX;Women;Women  Last Chance Race;W;BMX Stadium;113;/en/paris-2024/results/cycling-bmx-racing/women/rep-000100--;2118
1.08.2024 22:35;1.08.2024 23:00;FINISHED;BK3;Men;Men's Pool Round;M;La Concorde 1;76;/en/paris-2024/results/3x3-basketball/men/gpa-001500--;2119
1.08.2024 22:36;1.08.2024 23:06;FINISHED;SRF;Women;Women's Round 3;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/8fnl--------;2120
1.08.2024 23:12;1.08.2024 23:42;FINISHED;SRF;Women;Women's Round 3;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/8fnl--------;2121
1.08.2024 23:35;1.08.2024 23:50;FINISHED;BK3;Men;Men's Pool Round;M;La Concorde 1;76;/en/paris-2024/results/3x3-basketball/men/gpa-001600--;2122
1.08.2024 23:48;2.08.2024 00:18;FINISHED;SRF;Men;Men's Quarterfinals;M;Teahupo'o  Tahiti;237;/en/paris-2024/results/surfing/men/qfnl--------;2123
2.08.2024 00:24;2.08.2024 00:54;FINISHED;SRF;Men;Men's Quarterfinals;M;Teahupo'o  Tahiti;237;/en/paris-2024/results/surfing/men/qfnl--------;2124
2.08.2024 01:00;2.08.2024 01:30;FINISHED;SRF;Men;Men's Quarterfinals;M;Teahupo'o  Tahiti;237;/en/paris-2024/results/surfing/men/qfnl--------;2125
2.08.2024 01:36;2.08.2024 02:06;FINISHED;SRF;Men;Men's Quarterfinals;M;Teahupo'o  Tahiti;237;/en/paris-2024/results/surfing/men/qfnl--------;2126
2.08.2024 02:12;2.08.2024 02:42;FINISHED;SRF;Women;Women's Quarterfinals;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/qfnl--------;2127
2.08.2024 02:48;2.08.2024 03:18;FINISHED;SRF;Women;Women's Quarterfinals;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/qfnl--------;2128
2.08.2024 03:24;2.08.2024 03:54;FINISHED;SRF;Women;Women's Quarterfinals;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/qfnl--------;2129
2.08.2024 04:00;2.08.2024 04:30;FINISHED;SRF;Women;Women's Quarterfinals;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/qfnl--------;2130
2.08.2024 08:30;2.08.2024 09:30;FINISHED;BDM;Women's Doubles;Women's Doubles Semifinals;W;La Chapelle Arena;72;/en/paris-2024/results/badminton/women-s-doubles/sfnl000100--;2131
2.08.2024 09:00;2.08.2024 09:25;FINISHED;BK3;Women;Women's Pool Round;W;La Concorde 1;77;/en/paris-2024/results/3x3-basketball/women/gpa-001700--;2132
2.08.2024 09:00;2.08.2024 09:50;FINISHED;VBV;Women;Women's Preliminary - Pool E - Matches;W;Eiffel Tower Stadium;79;/en/paris-2024/results/beach-volleyball/women/gpe-000500--;2133
2.08.2024 09:00;2.08.2024 18:00;FINISHED;GLF;Men's Individual Stroke Play;Men's Individual Stroke Play;M;Le Golf National;161;/en/paris-2024/results/golf/men-s-individual-stroke-play/fnl---------;2134
2.08.2024 09:00;2.08.2024 10:30;FINISHED;HBL;Men;Men's Preliminary Round Group B;M;South Paris Arena 6;163;/en/paris-2024/results/handball/men/gpb-001000--;2135
2.08.2024 09:00;2.08.2024 11:30;FINISHED;SHO;25m Pistol Women;25m Pistol Women's Qualification;W;Chateauroux Shooting Ctr;223;/en/paris-2024/results/shooting/25m-pistol-women/qual000100--;2136
2.08.2024 09:00;2.08.2024 11:15;FINISHED;VVO;Men;Men's Preliminary Round - Pool C;M;South Paris Arena 1;297;/en/paris-2024/results/volleyball/men/gpc-000500--;2137
2.08.2024 09:30;2.08.2024 09:55;FINISHED;BK3;Women;Women's Pool Round;W;La Concorde 1;77;/en/paris-2024/results/3x3-basketball/women/gpa-001800--;2138
2.08.2024 09:30;2.08.2024 09:49;FINISHED;ARC;Mixed Team;Mixed Team 1/8 Elimination Round;X;Invalides;4;/en/paris-2024/results/archery/mixed-team/8fnl000200--;2139
2.08.2024 09:30;2.08.2024 09:37;FINISHED;ROW;Men's Single Sculls;Men's Single Sculls Finals;M;Nautical St - Flat water;195;/en/paris-2024/results/rowing/men-s-single-sculls/fnl---------;2140
2.08.2024 09:30;2.08.2024 14:00;FINISHED;SHO;Skeet Men;Skeet Men's Qualification;M;Chateauroux Shooting Ctr;219;/en/paris-2024/results/shooting/skeet-men/qual--------;2141
2.08.2024 09:30;2.08.2024 10:30;FINISHED;SHO;50m Rifle 3 Positions Women;50m Rifle 3 Positions Women's Final;W;Chateauroux Shooting Ctr;221;/en/paris-2024/results/shooting/50m-rifle-3-positions-women/fnl-000100--;2142
2.08.2024 09:40;2.08.2024 10:40;FINISHED;BDM;Women's Doubles;Women's Doubles Semifinals;W;La Chapelle Arena;72;/en/paris-2024/results/badminton/women-s-doubles/sfnl000200--;2143
2.08.2024 09:42;2.08.2024 09:49;FINISHED;ROW;Women's Single Sculls;Women's Single Sculls Finals;W;Nautical St - Flat water;194;/en/paris-2024/results/rowing/women-s-single-sculls/fnl---------;2144
2.08.2024 09:49;2.08.2024 10:08;FINISHED;ARC;Mixed Team;Mixed Team 1/8 Elimination Round;X;Invalides;4;/en/paris-2024/results/archery/mixed-team/8fnl000300--;2145
2.08.2024 09:54;2.08.2024 10:01;FINISHED;ROW;Men's Single Sculls;Men's Single Sculls Finals;M;Nautical St - Flat water;195;/en/paris-2024/results/rowing/men-s-single-sculls/fnl---------;2146
2.08.2024 10:00;2.08.2024 10:50;FINISHED;VBV;Men;Men's Preliminary - Pool B - Matches;M;Eiffel Tower Stadium;78;/en/paris-2024/results/beach-volleyball/men/gpb-000500--;2147
2.08.2024 10:00;2.08.2024 11:30;FINISHED;HOC;Women;Women's Pool A;W;Yves-du-Manoir Stadium;166;/en/paris-2024/results/hockey/women/gpa-001100--;2148
2.08.2024 10:00;2.08.2024 10:06;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 32;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/r32-000200--;2149
2.08.2024 10:00;2.08.2024 10:06;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 32;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/r32-000200--;2150
2.08.2024 10:00;2.08.2024 11:00;FINISHED;TTE;Women's Singles;Women's Singles Semifinals;W;South Paris Arena 4;275;/en/paris-2024/results/table-tennis/women-s-singles/sfnl000200--;2151
2.08.2024 10:05;2.08.2024 10:30;FINISHED;BK3;Men;Men's Pool Round;M;La Concorde 1;76;/en/paris-2024/results/3x3-basketball/men/gpa-001700--;2152
2.08.2024 10:05;2.08.2024 10:22;FINISHED;ATH;Men's Decathlon;Men's Decathlon 100m;M;Stade de France;40;/en/paris-2024/results/athletics/men-s-decathlon/100---------;2153
2.08.2024 10:06;2.08.2024 10:12;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 32;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/r32-000300--;2154
2.08.2024 10:06;2.08.2024 10:12;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 32;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/r32-000400--;2155
2.08.2024 10:06;2.08.2024 10:13;FINISHED;ROW;Women's Single Sculls;Women's Single Sculls Finals;W;Nautical St - Flat water;194;/en/paris-2024/results/rowing/women-s-single-sculls/fnl---------;2156
2.08.2024 10:08;2.08.2024 10:27;FINISHED;ARC;Mixed Team;Mixed Team 1/8 Elimination Round;X;Invalides;4;/en/paris-2024/results/archery/mixed-team/8fnl000400--;2157
2.08.2024 10:10;2.08.2024 11:06;FINISHED;ATH;Men's Hammer Throw;Men's Hammer Throw Qualification;M;Stade de France;38;/en/paris-2024/results/athletics/men-s-hammer-throw/qual--------;2158
2.08.2024 10:12;2.08.2024 10:18;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 32;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/r32-000400--;2159
2.08.2024 10:12;2.08.2024 10:18;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 32;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/r32-000800--;2160
2.08.2024 10:15;2.08.2024 12:25;FINISHED;ATH;Women's High Jump;Women's High Jump Qualification;W;Stade de France;55;/en/paris-2024/results/athletics/women-s-high-jump/qual--------;2161
2.08.2024 10:18;2.08.2024 10:24;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 32;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/r32-000600--;2162
2.08.2024 10:18;2.08.2024 10:24;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 32;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/r32-001000--;2163
2.08.2024 10:18;2.08.2024 10:25;FINISHED;ROW;Men's Single Sculls;Men's Single Sculls Finals;M;Nautical St - Flat water;195;/en/paris-2024/results/rowing/men-s-single-sculls/fnl---------;2164
2.08.2024 10:24;2.08.2024 10:30;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 32;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/r32-000800--;2165
2.08.2024 10:24;2.08.2024 10:30;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 32;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/r32-001200--;2166
2.08.2024 10:27;2.08.2024 10:46;FINISHED;ARC;Mixed Team;Mixed Team 1/8 Elimination Round;X;Invalides;4;/en/paris-2024/results/archery/mixed-team/8fnl000100--;2167
2.08.2024 10:30;2.08.2024 12:00;FINISHED;HOC;Men;Men's Pool A;M;Yves-du-Manoir Stadium;165;/en/paris-2024/results/hockey/men/gpa-001300--;2168
2.08.2024 10:30;2.08.2024 10:36;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 32;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/r32-001000--;2169
2.08.2024 10:30;2.08.2024 10:36;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 32;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/r32-001400--;2170
2.08.2024 10:30;2.08.2024 10:37;FINISHED;ROW;Women's Single Sculls;Women's Single Sculls Finals;W;Nautical St - Flat water;194;/en/paris-2024/results/rowing/women-s-single-sculls/fnl---------;2171
2.08.2024 10:35;2.08.2024 11:00;FINISHED;BK3;Men;Men's Pool Round;M;La Concorde 1;76;/en/paris-2024/results/3x3-basketball/men/gpa-001800--;2172
2.08.2024 10:35;2.08.2024 10:57;FINISHED;ATH;Women's 100m;Women's 100m Preliminary Round;W;Stade de France;44;/en/paris-2024/results/athletics/women-s-100m/prel--------;2173
2.08.2024 10:36;2.08.2024 10:42;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 32;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/r32-001100--;2174
2.08.2024 10:36;2.08.2024 10:42;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 32;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/r32-001600--;2175
2.08.2024 10:42;2.08.2024 10:48;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 32;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/r32-001200--;2176
2.08.2024 10:42;2.08.2024 10:48;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 16;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/8fnl000100--;2177
2.08.2024 10:42;2.08.2024 10:49;FINISHED;ROW;Men's Pair;Men's Pair Finals;M;Nautical St - Flat water;189;/en/paris-2024/results/rowing/men-s-pair/fnl---------;2178
2.08.2024 10:46;2.08.2024 11:05;FINISHED;ARC;Mixed Team;Mixed Team 1/8 Elimination Round;X;Invalides;4;/en/paris-2024/results/archery/mixed-team/8fnl000700--;2179
2.08.2024 10:48;2.08.2024 10:54;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 32;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/r32-001400--;2180
2.08.2024 10:48;2.08.2024 10:54;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 16;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/8fnl000200--;2181
2.08.2024 10:50;2.08.2024 11:50;FINISHED;BDM;Men's Doubles;Men's Doubles Semifinals;M;La Chapelle Arena;71;/en/paris-2024/results/badminton/men-s-doubles/sfnl000100--;2182
2.08.2024 10:54;2.08.2024 11:00;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 32;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/r32-001600--;2183
2.08.2024 10:54;2.08.2024 11:00;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 16;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/8fnl000300--;2184
2.08.2024 10:54;2.08.2024 11:01;FINISHED;ROW;Women's Pair;Women's Pair Finals;W;Nautical St - Flat water;188;/en/paris-2024/results/rowing/women-s-pair/fnl---------;2185
2.08.2024 10:55;2.08.2024 11:37;FINISHED;ATH;Men's Decathlon;Men's Decathlon Long Jump;M;Stade de France;40;/en/paris-2024/results/athletics/men-s-decathlon/lj----------;2186
2.08.2024 11:00;2.08.2024 12:45;FINISHED;BKB;Men;Men's Group Phase - Group B;M;Pierre Mauroy Stadium;74;/en/paris-2024/results/basketball/men/gpb-000500--;2187
2.08.2024 11:00;2.08.2024 11:50;FINISHED;VBV;Men;Men's Preliminary - Pool E - Matches;M;Eiffel Tower Stadium;78;/en/paris-2024/results/beach-volleyball/men/gpe-000500--;2188
2.08.2024 11:00;2.08.2024 11:55;FINISHED;DIV;Men's Synchronised 3m Springboard;Men's Synchronised 3m Springboard;M;Aquatics Centre;139;/en/paris-2024/results/diving/men-s-synchronised-3m-springboard/fnl-000100--;2189
2.08.2024 11:00;2.08.2024 12:30;FINISHED;HBL;Men;Men's Preliminary Round Group B;M;South Paris Arena 6;163;/en/paris-2024/results/handball/men/gpb-001100--;2190
2.08.2024 11:00;2.08.2024 11:06;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 16;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/8fnl000100--;2191
2.08.2024 11:00;2.08.2024 11:06;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 16;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/8fnl000400--;2192
2.08.2024 11:00;2.08.2024 11:15;FINISHED;SWM;Men's 100m Butterfly;Men's 100m Butterfly - Heats;M;Paris La Defense Arena;266;/en/paris-2024/results/swimming/men-s-100m-butterfly/heat--------;2193
2.08.2024 11:00;2.08.2024 12:00;FINISHED;TTE;Men's Singles;Men's Singles Semifinals;M;South Paris Arena 4;274;/en/paris-2024/results/table-tennis/men-s-singles/sfnl000200--;2194
2.08.2024 11:05;2.08.2024 11:24;FINISHED;ARC;Mixed Team;Mixed Team 1/8 Elimination Round;X;Invalides;4;/en/paris-2024/results/archery/mixed-team/8fnl000600--;2195
2.08.2024 11:06;2.08.2024 11:12;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 16;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/8fnl000200--;2196
2.08.2024 11:06;2.08.2024 11:12;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 16;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/8fnl000500--;2197
2.08.2024 11:06;2.08.2024 11:13;FINISHED;ROW;Lightweight Men's Double Sculls;LWT Men's Double Sculls Finals;M;Nautical St - Flat water;197;/en/paris-2024/results/rowing/lightweight-men-s-double-sculls/fnl---------;2198
2.08.2024 11:10;2.08.2024 11:36;FINISHED;ATH;Men's 1500m;Men's 1500m Round 1;M;Stade de France;25;/en/paris-2024/results/athletics/men-s-1500m/rnd1--------;2199
2.08.2024 11:12;2.08.2024 11:18;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 16;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/8fnl000300--;2200
2.08.2024 11:12;2.08.2024 11:18;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 16;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/8fnl000600--;2201
2.08.2024 11:17;2.08.2024 11:39;FINISHED;SWM;Women's 200m Individual Medley;Women's 200m Individual Medley - Heats;W;Paris La Defense Arena;251;/en/paris-2024/results/swimming/women-s-200m-individual-medley/heat--------;2202
2.08.2024 11:18;2.08.2024 11:24;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 16;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/8fnl000400--;2203
2.08.2024 11:18;2.08.2024 11:24;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 16;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/8fnl000700--;2204
2.08.2024 11:18;2.08.2024 11:25;FINISHED;ROW;Lightweight Women's Double Sculls;LWT Women's Double Sculls Finals;W;Nautical St - Flat water;196;/en/paris-2024/results/rowing/lightweight-women-s-double-sculls/fnl---------;2205
2.08.2024 11:24;2.08.2024 11:43;FINISHED;ARC;Mixed Team;Mixed Team 1/8 Elimination Round;X;Invalides;4;/en/paris-2024/results/archery/mixed-team/8fnl000500--;2206
2.08.2024 11:24;2.08.2024 11:30;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 16;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/8fnl000500--;2207
2.08.2024 11:24;2.08.2024 11:30;FINISHED;JUD;Men +100 kg;Men +100 kg Elimination Round of 16;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/8fnl000800--;2208
2.08.2024 11:30;2.08.2024 11:36;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 16;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/8fnl000600--;2209
2.08.2024 11:30;2.08.2024 11:36;FINISHED;JUD;Men +100 kg;Men +100 kg Quarterfinals;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/qfnl000100--;2210
2.08.2024 11:30;2.08.2024 11:37;FINISHED;ROW;Men's Pair;Men's Pair Finals;M;Nautical St - Flat water;189;/en/paris-2024/results/rowing/men-s-pair/fnl---------;2211
2.08.2024 11:35;2.08.2024 12:31;FINISHED;ATH;Men's Hammer Throw;Men's Hammer Throw Qualification;M;Stade de France;38;/en/paris-2024/results/athletics/men-s-hammer-throw/qual--------;2212
2.08.2024 11:36;2.08.2024 11:42;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 16;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/8fnl000700--;2213
2.08.2024 11:36;2.08.2024 11:42;FINISHED;JUD;Men +100 kg;Men +100 kg Quarterfinals;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/qfnl000200--;2214
2.08.2024 11:40;2.08.2024 12:03;FINISHED;SWM;Women's 800m Freestyle;Women's 800m Freestyle - Heats;W;Paris La Defense Arena;243;/en/paris-2024/results/swimming/women-s-800m-freestyle/heat--------;2215
2.08.2024 11:42;2.08.2024 11:48;FINISHED;JUD;Women +78 kg;Women +78 kg Elimination Round of 16;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/8fnl000800--;2216
2.08.2024 11:42;2.08.2024 11:48;FINISHED;JUD;Men +100 kg;Men +100 kg Quarterfinals;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/qfnl000300--;2217
2.08.2024 11:42;2.08.2024 11:49;FINISHED;ROW;Women's Pair;Women's Pair Finals;W;Nautical St - Flat water;188;/en/paris-2024/results/rowing/women-s-pair/fnl---------;2218
2.08.2024 11:43;2.08.2024 12:02;FINISHED;ARC;Mixed Team;Mixed Team 1/8 Elimination Round;X;Invalides;4;/en/paris-2024/results/archery/mixed-team/8fnl000800--;2219
2.08.2024 11:48;2.08.2024 11:54;FINISHED;JUD;Women +78 kg;Women +78 kg Quarterfinals;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/qfnl000100--;2220
2.08.2024 11:48;2.08.2024 11:54;FINISHED;JUD;Men +100 kg;Men +100 kg Quarterfinals;M;Champ-de-Mars Arena;180;/en/paris-2024/results/judo/men--plus-100-kg/qfnl000400--;2221
2.08.2024 11:50;2.08.2024 12:39;FINISHED;ATH;Women's 100m;Women's 100m Round 1;W;Stade de France;44;/en/paris-2024/results/athletics/women-s-100m/rnd1--------;2222
2.08.2024 11:54;2.08.2024 12:00;FINISHED;JUD;Women +78 kg;Women +78 kg Quarterfinals;W;Champ-de-Mars Arena;173;/en/paris-2024/results/judo/women--plus-78-kg/qfnl000200--;2223
2.08.2024 12:00;2.08.2024 13:00;FINISHED;BDM;Men's Doubles;Men's Doubles Semifinals;M;La Chapelle Arena;71;/en/paris-2024/results/badminton/men-s-doubles/sfnl000200--;2224
2.08.2024 12:00;2.08.2024 12:50;FINISHED;VBV;Women;Women's Preliminary - Pool C - Matches;W;Eiffel Tower Stadium;79;/en/paris-2024/results/beach-volleyball/women/gpc-000500--;2225
