start_date,end_date,status,phase,gender,venue,event_code,url
2024-08-02 14:00:00,2024-08-02 15:30:00,FINISHED,Men's Preliminary Round Group A,M,South Paris Arena 6,163,/en/paris-2024/results/handball/men/gpa-001000--
2024-08-02 14:00:00,2024-08-02 15:25:00,FINISHED,Women's Preliminary Round - Group A,W,Aquatics Centre,300,/en/paris-2024/results/water-polo/women/gpa-000700--
2024-08-02 14:05:00,2024-08-02 14:30:00,FINISHED,Men's Pool Round,M,La Concorde 1,76,/en/paris-2024/results/3x3-basketball/men/gpa-002000--
2024-08-02 14:15:00,2024-08-02 14:34:00,FINISHED,Mixed Team Quarterfinals,X,Invalides,4,/en/paris-2024/results/archery/mixed-team/qfnl000200--
2024-08-02 14:15:00,2024-08-02 17:30:00,FINISHED,Skeet Women's Training,W,Chateauroux Shooting Ctr,225,
2024-08-02 14:30:00,2024-08-02 15:30:00,FINISHED,Men's Singles Semifinals,M,South Paris Arena 4,274,/en/paris-2024/results/table-tennis/men-s-singles/sfnl000100--
2024-08-02 14:34:00,2024-08-02 14:53:00,FINISHED,Mixed Team Quarterfinals,X,Invalides,4,/en/paris-2024/results/archery/mixed-team/qfnl000100--
2024-08-02 14:53:00,2024-08-02 15:12:00,FINISHED,Mixed Team Quarterfinals,X,Invalides,4,/en/paris-2024/results/archery/mixed-team/qfnl000300--
2024-08-02 15:00:00,2024-08-02 16:00:00,FINISHED,Mixed Doubles Finals,X,La Chapelle Arena,73,/en/paris-2024/results/badminton/mixed-doubles/fnl-000200--
2024-08-02 15:00:00,2024-08-02 15:50:00,FINISHED,Men's Preliminary - Pool F - Matches,M,Eiffel Tower Stadium,78,/en/paris-2024/results/beach-volleyball/men/gpf-000500--
2024-08-02 15:00:00,2024-08-02 15:50:00,FINISHED,Men's Épée Team Classifications 5-8,M,Grand Palais,156,/en/paris-2024/results/fencing/men-s-epee-team/sf5-000100--
2024-08-02 15:00:00,2024-08-02 15:50:00,FINISHED,Men's Épée Team Classifications 5-8,M,Grand Palais,156,/en/paris-2024/results/fencing/men-s-epee-team/sf5-000200--
2024-08-02 15:00:00,2024-08-02 16:45:00,FINISHED,Men's Quarter-finals,M,Parc des Princes,159,/en/paris-2024/results/football/men/qfnl000300--
2024-08-02 15:12:00,2024-08-02 15:31:00,FINISHED,Mixed Team Quarterfinals,X,Invalides,4,/en/paris-2024/results/archery/mixed-team/qfnl000400--
2024-08-02 15:30:00,2024-08-02 15:41:00,FINISHED,Women's 57kg - Prelims - Round of 16,W,North Paris Arena,89,/en/paris-2024/results/boxing/women-s-57kg/8fnl000100--
2024-08-02 15:30:00,2024-08-02 16:27:00,FINISHED,Men's Kayak Cross Time Trial,M,Nautical St - White water,99,/en/paris-2024/results/canoe-slalom/men-s-kayak-cross/qual000100--
2024-08-02 15:31:00,2024-08-02 15:50:00,FINISHED,Mixed Team Semifinals,X,Invalides,4,/en/paris-2024/results/archery/mixed-team/sfnl000100--
2024-08-02 15:35:00,2024-08-02 17:00:00,FINISHED,Women's Preliminary Round - Group B,W,Aquatics Centre,300,/en/paris-2024/results/water-polo/women/gpb-000700--
2024-08-02 15:46:00,2024-08-02 15:57:00,FINISHED,Women's 57kg - Prelims - Round of 16,W,North Paris Arena,89,/en/paris-2024/results/boxing/women-s-57kg/8fnl000200--
2024-08-02 15:50:00,2024-08-02 16:09:00,FINISHED,Mixed Team Semifinals,X,Invalides,4,/en/paris-2024/results/archery/mixed-team/sfnl000200--
2024-08-02 15:50:00,2024-08-02 16:40:00,FINISHED,Men's Épée Team Semifinals,M,Grand Palais,156,/en/paris-2024/results/fencing/men-s-epee-team/sfnl000100--
2024-08-02 15:50:00,2024-08-02 16:40:00,FINISHED,Men's Épée Team Semifinals,M,Grand Palais,156,/en/paris-2024/results/fencing/men-s-epee-team/sfnl000200--
2024-08-02 16:00:00,2024-08-02 16:50:00,FINISHED,Men's Preliminary - Pool F - Matches,M,Eiffel Tower Stadium,78,/en/paris-2024/results/beach-volleyball/men/gpf-000600--
2024-08-02 16:00:00,2024-08-02 17:30:00,FINISHED,Men's Preliminary Round Group A,M,South Paris Arena 6,163,/en/paris-2024/results/handball/men/gpa-001100--
2024-08-02 16:00:00,2024-08-02 16:06:00,FINISHED,Women +78 kg Repechage,W,Champ-de-Mars Arena,173,/en/paris-2024/results/judo/women--plus-78-kg/rep1000100--
2024-08-02 16:02:00,2024-08-02 16:13:00,FINISHED,Women's 57kg - Prelims - Round of 16,W,North Paris Arena,89,/en/paris-2024/results/boxing/women-s-57kg/8fnl000300--
2024-08-02 16:06:00,2024-08-02 16:12:00,FINISHED,Women +78 kg Repechage,W,Champ-de-Mars Arena,173,/en/paris-2024/results/judo/women--plus-78-kg/rep1000200--
2024-08-02 16:10:00,2024-08-02 17:10:00,FINISHED,Mixed Doubles Finals,X,La Chapelle Arena,73,/en/paris-2024/results/badminton/mixed-doubles/fnl-000100--
2024-08-02 16:12:00,2024-08-02 16:18:00,FINISHED,Women +78 kg Semifinals,W,Champ-de-Mars Arena,173,/en/paris-2024/results/judo/women--plus-78-kg/sfnl000200--
2024-08-02 16:18:00,2024-08-02 16:29:00,FINISHED,Women's 57kg - Prelims - Round of 16,W,North Paris Arena,89,/en/paris-2024/results/boxing/women-s-57kg/8fnl000400--
2024-08-02 16:18:00,2024-08-02 16:24:00,FINISHED,Women +78 kg Semifinals,W,Champ-de-Mars Arena,173,/en/paris-2024/results/judo/women--plus-78-kg/sfnl000100--
2024-08-02 16:24:00,2024-08-02 16:43:00,FINISHED,Mixed Team Finals,X,Invalides,4,/en/paris-2024/results/archery/mixed-team/fnl-000200--
2024-08-02 16:24:00,2024-08-02 16:30:00,FINISHED,Men +100 kg Repechage,M,Champ-de-Mars Arena,180,/en/paris-2024/results/judo/men--plus-100-kg/rep1000100--
2024-08-02 16:30:00,2024-08-02 16:36:00,FINISHED,Men +100 kg Repechage,M,Champ-de-Mars Arena,180,/en/paris-2024/results/judo/men--plus-100-kg/rep1000200--
2024-08-02 16:34:00,2024-08-02 16:45:00,FINISHED,Men's 51kg - Quarterfinals,M,North Paris Arena,80,/en/paris-2024/results/boxing/men-s-51kg/qfnl000100--
2024-08-02 16:36:00,2024-08-02 16:42:00,FINISHED,Men +100 kg Semifinals,M,Champ-de-Mars Arena,180,/en/paris-2024/results/judo/men--plus-100-kg/sfnl000200--
2024-08-02 16:40:00,2024-08-02 17:37:00,FINISHED,Women's Kayak Cross Time Trial,W,Nautical St - White water,100,/en/paris-2024/results/canoe-slalom/women-s-kayak-cross/qual000100--
2024-08-02 16:40:00,2024-08-02 17:30:00,FINISHED,Men's Épée Team Finals,M,Grand Palais,156,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000300--
2024-08-02 16:40:00,2024-08-02 17:30:00,FINISHED,Men's Épée Team Finals,M,Grand Palais,156,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000400--
2024-08-02 16:42:00,2024-08-02 16:48:00,FINISHED,Men +100 kg Semifinals,M,Champ-de-Mars Arena,180,/en/paris-2024/results/judo/men--plus-100-kg/sfnl000100--
2024-08-02 16:43:00,2024-08-02 17:02:00,FINISHED,Mixed Team Finals,X,Invalides,4,/en/paris-2024/results/archery/mixed-team/fnl-000100--
2024-08-02 16:48:00,2024-08-02 16:54:00,FINISHED,Women +78 kg Contests for Bronze Medals,W,Champ-de-Mars Arena,173,/en/paris-2024/results/judo/women--plus-78-kg/repf000100--
2024-08-02 16:50:00,2024-08-02 17:01:00,FINISHED,Men's 51kg - Quarterfinals,M,North Paris Arena,80,/en/paris-2024/results/boxing/men-s-51kg/qfnl000200--
2024-08-02 16:54:00,2024-08-02 17:00:00,FINISHED,Women +78 kg Contests for Bronze Medals,W,Champ-de-Mars Arena,173,/en/paris-2024/results/judo/women--plus-78-kg/repf000200--
2024-08-02 17:00:00,2024-08-02 17:50:00,FINISHED,Women's Preliminary - Pool E - Matches,W,Eiffel Tower Stadium,79,/en/paris-2024/results/beach-volleyball/women/gpe-000600--
2024-08-02 17:00:00,2024-08-02 18:45:00,FINISHED,Men's Quarter-finals,M,Lyon Stadium,159,/en/paris-2024/results/football/men/qfnl000400--
2024-08-02 17:00:00,2024-08-02 18:30:00,FINISHED,Men's Pool B,M,Yves-du-Manoir Stadium,165,/en/paris-2024/results/hockey/men/gpb-001400--
2024-08-02 17:00:00,2024-08-02 17:06:00,FINISHED,Women +78 kg Final,W,Champ-de-Mars Arena,173,/en/paris-2024/results/judo/women--plus-78-kg/fnl-000100--
2024-08-02 17:00:00,2024-08-02 19:15:00,FINISHED,Men's Preliminary Round - Pool A,M,South Paris Arena 1,297,/en/paris-2024/results/volleyball/men/gpa-000500--
2024-08-02 17:06:00,2024-08-02 17:17:00,FINISHED,Men's 80kg - Quarterfinals,M,North Paris Arena,84,/en/paris-2024/results/boxing/men-s-80kg/qfnl000100--
2024-08-02 17:06:00,2024-08-02 17:12:00,FINISHED,Men +100 kg Contests for Bronze Medals,M,Champ-de-Mars Arena,180,/en/paris-2024/results/judo/men--plus-100-kg/repf000100--
2024-08-02 17:12:00,2024-08-02 17:18:00,FINISHED,Men +100 kg Contests for Bronze Medals,M,Champ-de-Mars Arena,180,/en/paris-2024/results/judo/men--plus-100-kg/repf000200--
2024-08-02 17:15:00,2024-08-02 19:00:00,FINISHED,Men's Group Phase - Group A,M,Pierre Mauroy Stadium,74,/en/paris-2024/results/basketball/men/gpa-000600--
2024-08-02 17:18:00,2024-08-02 17:24:00,FINISHED,Men +100 kg Final,M,Champ-de-Mars Arena,180,/en/paris-2024/results/judo/men--plus-100-kg/fnl-000100--
2024-08-02 17:22:00,2024-08-02 17:33:00,FINISHED,Men's 80kg - Quarterfinals,M,North Paris Arena,84,/en/paris-2024/results/boxing/men-s-80kg/qfnl000200--
2024-08-02 17:30:00,2024-08-02 17:55:00,FINISHED,Women's Pool Round,W,La Concorde 1,77,/en/paris-2024/results/3x3-basketball/women/gpa-002100--
2024-08-02 17:30:00,2024-08-02 19:00:00,FINISHED,Men's Pool B,M,Yves-du-Manoir Stadium,165,/en/paris-2024/results/hockey/men/gpb-001500--
2024-08-02 17:35:00,2024-08-02 18:35:00,FINISHED,Men's Singles Quarterfinals,M,La Chapelle Arena,69,/en/paris-2024/results/badminton/men-s-singles/qfnl000300--
2024-08-02 17:38:00,2024-08-02 17:49:00,FINISHED,Men's +92kg - Quarterfinals,M,North Paris Arena,86,/en/paris-2024/results/boxing/men-s--plus-92kg/qfnl000100--
2024-08-02 17:54:00,2024-08-02 18:05:00,FINISHED,Men's +92kg - Quarterfinals,M,North Paris Arena,86,/en/paris-2024/results/boxing/men-s--plus-92kg/qfnl000200--
2024-08-02 18:00:00,2024-08-02 18:25:00,FINISHED,Women's Pool Round,W,La Concorde 1,77,/en/paris-2024/results/3x3-basketball/women/gpa-002200--
2024-08-02 18:00:00,2024-08-02 20:10:00,FINISHED,Men's Decathlon High Jump,M,Stade de France,40,/en/paris-2024/results/athletics/men-s-decathlon/hj----------
2024-08-02 18:00:00,2024-08-02 19:30:00,FINISHED,Men's Qualification,M,Bercy Arena,292,/en/paris-2024/results/trampoline-gymnastics/men/qual000001--
2024-08-02 18:10:00,2024-08-02 18:54:00,FINISHED,Women's 5000m Round 1,W,Stade de France,49,/en/paris-2024/results/athletics/women-s-5000m/rnd1--------
2024-08-02 18:15:00,2024-08-02 19:19:00,FINISHED,Women's Triple Jump Qualification,W,Stade de France,58,/en/paris-2024/results/athletics/women-s-triple-jump/qual--------
2024-08-02 18:30:00,2024-08-02 19:55:00,FINISHED,Women's Preliminary Round - Group B,W,Aquatics Centre,300,/en/paris-2024/results/water-polo/women/gpb-000800--
2024-08-02 18:35:00,2024-08-02 19:00:00,FINISHED,Men's Pool Round,M,La Concorde 1,76,/en/paris-2024/results/3x3-basketball/men/gpa-002100--
2024-08-02 18:45:00,2024-08-02 19:45:00,FINISHED,Men's Singles Quarterfinals,M,La Chapelle Arena,69,/en/paris-2024/results/badminton/men-s-singles/qfnl000100--
2024-08-02 18:55:00,2024-08-02 19:47:00,FINISHED,Women's Discus Throw Qualification,W,Stade de France,60,/en/paris-2024/results/athletics/women-s-discus-throw/qual--------
2024-08-02 19:00:00,2024-08-02 20:45:00,FINISHED,Men's Quarter-finals,M,Marseille Stadium,159,/en/paris-2024/results/football/men/qfnl000200--
2024-08-02 19:00:00,2024-08-02 20:30:00,FINISHED,Men's Preliminary Round Group A,M,South Paris Arena 6,163,/en/paris-2024/results/handball/men/gpa-001200--
2024-08-02 19:00:00,2024-08-02 20:30:00,FINISHED,Men's Singles Semi-finals,M,Roland-Garros Stadium,287,/en/paris-2024/results/tennis/men-s-singles/sfnl000100--
2024-08-02 19:00:00,2024-08-02 22:00:00,FINISHED,Mixed Doubles Finals,X,Roland-Garros Stadium,291,/en/paris-2024/results/tennis/mixed-doubles/fnl-000100--
2024-08-02 19:05:00,2024-08-02 19:30:00,FINISHED,Men's Pool Round,M,La Concorde 1,76,/en/paris-2024/results/3x3-basketball/men/gpa-002200--
2024-08-02 19:10:00,2024-08-02 19:26:00,FINISHED,4 x 400m Relay Mixed Round 1,X,Stade de France,67,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/rnd1--------
2024-08-02 19:30:00,2024-08-02 20:20:00,FINISHED,Men's Épée Team Finals,M,Grand Palais,156,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000200--
2024-08-02 19:45:00,2024-08-02 20:27:00,FINISHED,Women's 800m Round 1,W,Stade de France,47,/en/paris-2024/results/athletics/women-s-800m/rnd1--------
2024-08-02 19:45:00,2024-08-02 21:15:00,FINISHED,Men's Pool A,M,Yves-du-Manoir Stadium,165,/en/paris-2024/results/hockey/men/gpa-001400--
2024-08-02 19:50:00,2024-08-02 20:20:00,FINISHED,Men's Final,M,Bercy Arena,292,/en/paris-2024/results/trampoline-gymnastics/men/fnl-000001--
2024-08-02 19:55:00,2024-08-02 20:55:00,FINISHED,Men's Singles Quarterfinals,M,La Chapelle Arena,69,/en/paris-2024/results/badminton/men-s-singles/qfnl000200--
2024-08-02 20:00:00,2024-08-02 20:50:00,FINISHED,Men's Preliminary - Pool B - Matches,M,Eiffel Tower Stadium,78,/en/paris-2024/results/beach-volleyball/men/gpb-000600--
2024-08-02 20:00:00,2024-08-02 20:11:00,FINISHED,Women's 57kg - Prelims - Round of 16,W,North Paris Arena,89,/en/paris-2024/results/boxing/women-s-57kg/8fnl000500--
2024-08-02 20:00:00,2024-08-02 20:10:00,FINISHED,Men  Semifinals,M,BMX Stadium,114,/en/paris-2024/results/cycling-bmx-racing/men/sfnl--------
2024-08-02 20:05:00,2024-08-02 21:30:00,FINISHED,Women's Preliminary Round - Group A,W,Aquatics Centre,300,/en/paris-2024/results/water-polo/women/gpa-000800--
2024-08-02 20:10:00,2024-08-02 20:58:00,FINISHED,Men's Shot Put Qualification,M,Stade de France,36,/en/paris-2024/results/athletics/men-s-shot-put/qual--------
2024-08-02 20:15:00,2024-08-02 20:25:00,FINISHED,Women  Semifinals,W,BMX Stadium,113,/en/paris-2024/results/cycling-bmx-racing/women/sfnl000100--
2024-08-02 20:15:00,2024-08-02 21:45:00,FINISHED,Men's Pool A,M,Yves-du-Manoir Stadium,165,/en/paris-2024/results/hockey/men/gpa-001500--
2024-08-02 20:16:00,2024-08-02 20:27:00,FINISHED,Women's 57kg - Prelims - Round of 16,W,North Paris Arena,89,/en/paris-2024/results/boxing/women-s-57kg/8fnl000600--
2024-08-02 20:20:00,2024-08-02 21:12:00,FINISHED,Women's Discus Throw Qualification,W,Stade de France,60,/en/paris-2024/results/athletics/women-s-discus-throw/qual--------
2024-08-02 20:30:00,2024-08-02 20:40:00,FINISHED,Men  Semifinals,M,BMX Stadium,114,/en/paris-2024/results/cycling-bmx-racing/men/sfnl--------
2024-08-02 20:30:00,2024-08-02 21:20:00,FINISHED,Men's Épée Team Finals,M,Grand Palais,156,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000100--
2024-08-02 20:30:00,2024-08-02 20:37:00,FINISHED,Men's 50m Freestyle Final,M,Paris La Defense Arena,256,/en/paris-2024/results/swimming/men-s-50m-freestyle/fnl-000100--
2024-08-02 20:32:00,2024-08-02 20:43:00,FINISHED,Women's 57kg - Prelims - Round of 16,W,North Paris Arena,89,/en/paris-2024/results/boxing/women-s-57kg/8fnl000700--
2024-08-02 20:37:00,2024-08-02 20:45:00,FINISHED,Women's 200m Backstroke Final,W,Paris La Defense Arena,246,/en/paris-2024/results/swimming/women-s-200m-backstroke/fnl-000100--
2024-08-02 20:45:00,2024-08-02 20:55:00,FINISHED,Women  Semifinals,W,BMX Stadium,113,/en/paris-2024/results/cycling-bmx-racing/women/sfnl000200--
2024-08-02 20:45:00,2024-08-02 20:53:00,FINISHED,Men's 200m Individual Medley Final,M,Paris La Defense Arena,268,/en/paris-2024/results/swimming/men-s-200m-individual-medley/fnl-000100--
2024-08-02 20:48:00,2024-08-02 20:59:00,FINISHED,Women's 57kg - Prelims - Round of 16,W,North Paris Arena,89,/en/paris-2024/results/boxing/women-s-57kg/8fnl000800--
2024-08-02 20:50:00,2024-08-02 21:07:00,FINISHED,Men's Decathlon 400m,M,Stade de France,40,/en/paris-2024/results/athletics/men-s-decathlon/400---------
2024-08-02 21:00:00,2024-08-02 21:25:00,FINISHED,Women's Pool Round,W,La Concorde 1,77,/en/paris-2024/results/3x3-basketball/women/gpa-002300--
2024-08-02 21:00:00,2024-08-02 22:45:00,FINISHED,Men's Group Phase - Group B,M,Pierre Mauroy Stadium,74,/en/paris-2024/results/basketball/men/gpb-000600--
2024-08-02 21:00:00,2024-08-02 21:50:00,FINISHED,Men's Preliminary - Pool E - Matches,M,Eiffel Tower Stadium,78,/en/paris-2024/results/beach-volleyball/men/gpe-000600--
2024-08-02 21:00:00,2024-08-02 21:10:00,FINISHED,Men  Semifinals,M,BMX Stadium,114,/en/paris-2024/results/cycling-bmx-racing/men/sfnl--------
2024-08-02 21:00:00,2024-08-02 22:45:00,FINISHED,Men's Quarter-finals,M,Bordeaux Stadium,159,/en/paris-2024/results/football/men/qfnl000100--
2024-08-02 21:00:00,2024-08-02 22:30:00,FINISHED,Men's Preliminary Round Group B,M,South Paris Arena 6,163,/en/paris-2024/results/handball/men/gpb-001200--
2024-08-02 21:00:00,2024-08-02 23:15:00,FINISHED,Men's Preliminary Round - Pool C,M,South Paris Arena 1,297,/en/paris-2024/results/volleyball/men/gpc-000600--
2024-08-02 21:04:00,2024-08-02 21:15:00,FINISHED,Men's 51kg - Quarterfinals,M,North Paris Arena,80,/en/paris-2024/results/boxing/men-s-51kg/qfnl000300--
2024-08-02 21:05:00,2024-08-02 22:30:00,FINISHED,Men's Singles Quarterfinals,M,La Chapelle Arena,69,/en/paris-2024/results/badminton/men-s-singles/qfnl000400--
2024-08-02 21:05:00,2024-08-02 21:19:00,FINISHED,Men's 100m Butterfly Semifinals,M,Paris La Defense Arena,266,/en/paris-2024/results/swimming/men-s-100m-butterfly/sfnl--------
2024-08-02 21:15:00,2024-08-02 21:25:00,FINISHED,Women  Semifinals,W,BMX Stadium,113,/en/paris-2024/results/cycling-bmx-racing/women/sfnl000300--
2024-08-02 21:20:00,2024-08-02 21:31:00,FINISHED,Men's 51kg - Quarterfinals,M,North Paris Arena,80,/en/paris-2024/results/boxing/men-s-51kg/qfnl000400--
2024-08-02 21:30:00,2024-08-02 21:55:00,FINISHED,Women's Pool Round,W,La Concorde 1,77,/en/paris-2024/results/3x3-basketball/women/gpa-002400--
2024-08-02 21:31:00,2024-08-02 21:47:00,FINISHED,Women's 200m Ind. Medley Semifinals,W,Paris La Defense Arena,251,/en/paris-2024/results/swimming/women-s-200m-individual-medley/sfnl--------
2024-08-02 21:35:00,2024-08-02 21:45:00,FINISHED,Men  Final,M,BMX Stadium,114,/en/paris-2024/results/cycling-bmx-racing/men/fnl-000100--
2024-08-02 21:36:00,2024-08-02 21:47:00,FINISHED,Men's 80kg - Quarterfinals,M,North Paris Arena,84,/en/paris-2024/results/boxing/men-s-80kg/qfnl000300--
2024-08-02 21:50:00,2024-08-02 22:00:00,FINISHED,Women  Final,W,BMX Stadium,113,/en/paris-2024/results/cycling-bmx-racing/women/fnl-000100--
2024-08-02 21:52:00,2024-08-02 22:03:00,FINISHED,Men's 80kg - Quarterfinals,M,North Paris Arena,84,/en/paris-2024/results/boxing/men-s-80kg/qfnl000400--
2024-08-02 22:00:00,2024-08-02 22:50:00,FINISHED,Women's Preliminary - Pool C - Matches,W,Eiffel Tower Stadium,79,/en/paris-2024/results/beach-volleyball/women/gpc-000600--
2024-08-02 22:05:00,2024-08-02 22:30:00,FINISHED,Men's Pool Round,M,La Concorde 1,76,/en/paris-2024/results/3x3-basketball/men/gpa-002300--
2024-08-02 22:08:00,2024-08-02 22:19:00,FINISHED,Men's +92kg - Quarterfinals,M,North Paris Arena,86,/en/paris-2024/results/boxing/men-s--plus-92kg/qfnl000300--
2024-08-02 22:24:00,2024-08-02 22:35:00,FINISHED,Men's +92kg - Quarterfinals,M,North Paris Arena,86,/en/paris-2024/results/boxing/men-s--plus-92kg/qfnl000400--
2024-08-02 22:35:00,2024-08-02 23:00:00,FINISHED,Men's Pool Round,M,La Concorde 1,76,/en/paris-2024/results/3x3-basketball/men/gpa-002400--
2024-08-03 08:00:00,2024-08-03 08:10:00,FINISHED,Mixed Team Elimination Round of 32,X,Champ-de-Mars Arena,181,/en/paris-2024/results/judo/mixed-team/r32-00020000
2024-08-03 08:00:00,2024-08-03 08:10:00,FINISHED,Mixed Team Elimination Round of 32,X,Champ-de-Mars Arena,181,/en/paris-2024/results/judo/mixed-team/r32-00100000
2024-08-03 08:30:00,2024-08-03 09:30:00,FINISHED,Women's Singles Quarterfinals,W,La Chapelle Arena,70,/en/paris-2024/results/badminton/women-s-singles/qfnl000100--
2024-08-03 08:42:00,2024-08-03 09:31:00,FINISHED,Mixed Team Elimination Round of 16,X,Champ-de-Mars Arena,181,/en/paris-2024/results/judo/mixed-team/8fnl00020000
2024-08-03 08:42:00,2024-08-03 08:42:00,FINISHED,Mixed Team Elimination Round of 32,X,Champ-de-Mars Arena,181,/en/paris-2024/results/judo/mixed-team/r32-00140000
2024-08-03 09:00:00,2024-08-03 09:50:00,FINISHED,Men's Preliminary - Pool C - Matches,M,Eiffel Tower Stadium,78,/en/paris-2024/results/beach-volleyball/men/gpc-000500--
2024-08-03 09:00:00,2024-08-03 18:00:00,FINISHED,Men's Individual Stroke Play,M,Le Golf National,161,/en/paris-2024/results/golf/men-s-individual-stroke-play/fnl---------
2024-08-03 09:00:00,2024-08-03 10:30:00,FINISHED,Women's Preliminary Round Group B,W,South Paris Arena 6,164,/en/paris-2024/results/handball/women/gpb-001300--
2024-08-03 09:00:00,2024-08-03 14:00:00,FINISHED,Skeet Men's Qualification,M,Chateauroux Shooting Ctr,219,/en/paris-2024/results/shooting/skeet-men/qual--------
2024-08-03 09:00:00,2024-08-03 14:30:00,FINISHED,Skeet Women's Qualification,W,Chateauroux Shooting Ctr,225,/en/paris-2024/results/shooting/skeet-women/qual--------
2024-08-03 09:00:00,2024-08-03 11:15:00,FINISHED,Women's Preliminary Round - Pool C,W,South Paris Arena 1,298,/en/paris-2024/results/volleyball/women/gpc-000500--
2024-08-03 09:24:00,2024-08-03 09:24:00,FINISHED,Mixed Team Elimination Round of 16,X,Champ-de-Mars Arena,181,/en/paris-2024/results/judo/mixed-team/8fnl00010000
2024-08-03 09:24:00,2024-08-03 09:45:00,FINISHED,Mixed Team Elimination Round of 16,X,Champ-de-Mars Arena,181,/en/paris-2024/results/judo/mixed-team/8fnl00050000
2024-08-03 09:30:00,2024-08-03 09:43:00,FINISHED,Women's Individual 1/8 Elimination Round,W,Invalides,1,/en/paris-2024/results/archery/women-s-individual/8fnl000200--
2024-08-03 09:30:00,2024-08-03 09:37:00,FINISHED,Women's Single Sculls Finals,W,Nautical St - Flat water,194,/en/paris-2024/results/rowing/women-s-single-sculls/fnl---------
2024-08-03 09:30:00,2024-08-03 10:30:00,FINISHED,25m Pistol Women's Final,W,Chateauroux Shooting Ctr,223,/en/paris-2024/results/shooting/25m-pistol-women/fnl-000100--
2024-08-03 09:40:00,2024-08-03 10:40:00,FINISHED,Women's Singles Quarterfinals,W,La Chapelle Arena,70,/en/paris-2024/results/badminton/women-s-singles/qfnl000200--
2024-08-03 09:42:00,2024-08-03 09:49:00,FINISHED,Men's Single Sculls Finals,M,Nautical St - Flat water,195,/en/paris-2024/results/rowing/men-s-single-sculls/fnl---------
2024-08-03 09:43:00,2024-08-03 09:56:00,FINISHED,Women's Individual 1/8 Elimination Round,W,Invalides,1,/en/paris-2024/results/archery/women-s-individual/8fnl000300--
2024-08-03 09:54:00,2024-08-03 10:01:00,FINISHED,Women's Single Sculls Finals,W,Nautical St - Flat water,194,/en/paris-2024/results/rowing/women-s-single-sculls/fnl---------
2024-08-03 09:56:00,2024-08-03 10:09:00,FINISHED,Women's Individual 1/8 Elimination Round,W,Invalides,1,/en/paris-2024/results/archery/women-s-individual/8fnl000400--
2024-08-03 10:00:00,2024-08-03 10:50:00,FINISHED,Men's Preliminary - Pool C - Matches,M,Eiffel Tower Stadium,78,/en/paris-2024/results/beach-volleyball/men/gpc-000600--
2024-08-03 10:00:00,2024-08-03 15:30:00,FINISHED,Dressage Team Grand Prix Special,O,Château de Versailles,143,/en/paris-2024/results/equestrian/dressage-team/gpsp000100--
2024-08-03 10:00:00,2024-08-03 11:30:00,FINISHED,Women's Pool B,W,Yves-du-Manoir Stadium,166,/en/paris-2024/results/hockey/women/gpb-001300--
2024-08-03 10:05:00,2024-08-03 10:22:00,FINISHED,Men's Decathlon 110m Hurdles,M,Stade de France,40,/en/paris-2024/results/athletics/men-s-decathlon/110h--------
2024-08-03 10:06:00,2024-08-03 10:15:00,FINISHED,Mixed Team Elimination Round of 16,X,Champ-de-Mars Arena,181,/en/paris-2024/results/judo/mixed-team/8fnl00030000
2024-08-03 10:06:00,2024-08-03 10:28:00,FINISHED,Mixed Team Elimination Round of 16,X,Champ-de-Mars Arena,181,/en/paris-2024/results/judo/mixed-team/8fnl00060000
2024-08-03 10:06:00,2024-08-03 10:13:00,FINISHED,Men's Single Sculls Finals,M,Nautical St - Flat water,195,/en/paris-2024/results/rowing/men-s-single-sculls/fnl---------
2024-08-03 10:09:00,2024-08-03 10:22:00,FINISHED,Women's Individual 1/8 Elimination Round,W,Invalides,1,/en/paris-2024/results/archery/women-s-individual/8fnl000100--
2024-08-03 10:10:00,2024-08-03 12:30:00,FINISHED,Men's Pole Vault Qualification,M,Stade de France,33,/en/paris-2024/results/athletics/men-s-pole-vault/qual--------
2024-08-03 10:18:00,2024-08-03 10:25:00,FINISHED,Women's Single Sculls Finals,W,Nautical St - Flat water,194,/en/paris-2024/results/rowing/women-s-single-sculls/fnl---------
2024-08-03 10:22:00,2024-08-03 10:35:00,FINISHED,Women's Individual 1/8 Elimination Round,W,Invalides,1,/en/paris-2024/results/archery/women-s-individual/8fnl000700--
2024-08-03 10:30:00,2024-08-03 12:00:00,FINISHED,Women's Pool A,W,Yves-du-Manoir Stadium,166,/en/paris-2024/results/hockey/women/gpa-001300--
2024-08-03 10:30:00,2024-08-03 11:55:00,FINISHED,Men's Preliminary Round - Group B,M,Aquatics Centre,299,/en/paris-2024/results/water-polo/men/gpb-001000--
2024-08-03 10:35:00,2024-08-03 10:48:00,FINISHED,Women's Individual 1/8 Elimination Round,W,Invalides,1,/en/paris-2024/results/archery/women-s-individual/8fnl000600--
2024-08-03 10:35:00,2024-08-03 11:00:00,FINISHED,Men's 100m Preliminary Round,M,Stade de France,21,/en/paris-2024/results/athletics/men-s-100m/prel--------
